Demand ID,DF_region,DF_daytype,DF1,DF2,DF3,DF4,DF5,DF6,DF7,DF8,DF9,DF10,DF11,DF12
D115,APAC,Weekday,-1.5792637252591093,-0.5165042442119306,-0.6795931018962609,0.7221181659589255,0.9610165804112929,-0.38797811308209734,-0.5209312321447439,-0.9924703913030293,0.386378364180296,1.6884004208932912,0.3970990597601219,-0.6850919687306203
D116,APAC,Weekday,-0.8159699995269528,-0.6963136860222626,-1.6331929752036993,1.750785808232638,0.08817481049362418,-0.31678265661691984,2.251371034657087,0.23568618232031185,1.4982722037924865,0.2851225208491048,1.115370889155816,0.08509953357303764
D117,APAC,Weekday,-0.35516941512096806,0.4231960553746656,0.7293983287647577,1.1021636198168276,0.21289308753455652,-0.23814441335468564,-0.3598721087509817,0.32024035738802964,-0.4762122381989285,-0.3164500241062997,0.5529150649932448,0.5978791739886128
D118,NA,Weekday,0.5156982437545914,-0.7364657054481769,-1.432159849388864,0.2855470310244576,0.12535759124448184,-0.3689200343660231,0.21758961163857604,0.860118333557673,-0.19171274039626482,0.40927526756613136,-0.9680013937594414,-0.2101233354002612
D119,NA,Weekday,-0.8215203078454433,-1.4381419607512382,0.4440089653262384,-2.830703899631337,-0.054539287190003664,0.7859252680187366,0.4068672600334822,-1.5424811353588683,0.2477330812592026,-1.8245181428217807,-0.8798421622532232,1.437523013832607
D120,EU,Weekday,0.16410520560153638,1.1820058508519329,-1.0927160526693884,-2.076001848494101,-0.7465617991984796,1.2860113910978541,0.9264899254458436,1.0744608085574654,-0.14314916810318065,-0.08538893580709521,-0.19710215213089818,2.9063368151498343
D121,EU,Weekday,0.09386562546279976,1.773645407601483,-0.16954357794430047,1.3878634907481195,,-0.49358963206840967,0.36635674637615584,-0.5609828178490466,-0.39756741891208924,-0.14792486462901855,-0.5279666081396183,1.567196253348169
D122,APAC,Weekday,1.1480911234900095,-1.3857153098241244,1.7314181594258515,-0.021725392005062027,-0.013128611692990634,-0.14805794022389898,0.8932963676511517,0.7316494812161589,-0.5044104516672955,0.07180640860393114,-1.289355694813679,1.8791342256365
D123,EU,Weekday,,-0.8664083628499554,-0.6946285614250501,0.16330767270986288,0.7755130194711017,-0.33001605019446884,0.05215473772523504,-0.3135900746921453,1.3181796249949904,0.25704073004003963,-1.6699812742720326,1.506801661445554
D124,APAC,Weekend,0.3660766736289574,1.960219740361039,-0.5824735758778972,-0.46509718601644073,-0.14356504409676313,-1.3755348988479479,-0.3378192930013127,1.2912580342439328,0.7356809750104265,-2.3757908033626443,1.3236145105036279,0.39487812733253574
D125,NA,Weekend,0.8562632230286116,0.07695029104755433,0.22665481925044895,0.0931167044802925,0.08777135836810322,-1.0015934829125233,1.079877931265266,0.25372250773920557,0.4224166113040462,0.38286752916689626,-0.26864026182726636,-0.0229281170613429
D126,EU,Weekday,-1.302753951132907,0.2990961392155312,0.3146112714040722,-0.2048285214232911,-1.683403922540734,1.3743919829149807,-0.13659019959294388,0.01669681462023369,-0.27534506949677207,-0.5603936903918129,-0.36922580555850754,-1.0773962799236378
D127,EU,Weekday,-0.5482514755356915,2.1011689828676197,1.219547984492216,2.040795641229003,-0.5838701903914137,-1.8556161982743506,-1.327707859074441,-2.602024512964704,1.1227485019087866,1.2652662145247684,0.14527607072709758,0.4150546737583023
D128,EU,Holiday,0.40634726414258115,-0.0780829047037628,0.7682763904603394,-0.9783467028727668,-0.40460091084096533,-0.11009680361805023,-1.6663904872214468,-0.971405067100677,0.4739901721975283,0.38365037709048094,-2.433465851398323,0.9532263996861219
D129,EU,Weekday,0.3888257995574495,0.8073452818170228,-0.028416882214721113,0.6247614941327825,-1.2581266602731,-0.17841333641043608,-1.0294323045446188,-0.4821751796541445,1.2102846873291544,1.6653885499757963,0.07088342738807207,-0.40635335354930824
D130,EU,Weekend,0.8172843073624595,0.4957839634555069,1.9557629024208212,0.6672779966124581,-2.3062385251432262,0.09623181007707399,-0.2865747402587487,-0.7677168037095804,0.17214908779347052,0.09404870717942586,-0.317153428662688,
D131,LATAM,Weekday,0.4102172448894242,0.44204547177668624,0.19507505478863282,1.2551883151107073,-1.0765378043533256,1.2453685142291162,-0.20063179949414292,1.523262984397838,1.4584748995046,0.5348804705956371,-0.41685218421227627,0.318519634959315
D132,NA,Holiday,0.3911875754121814,-1.4214334084252176,-0.28723681930482897,-0.6612463008882302,1.4083493989471954,1.7364655460637903,-0.688344049339151,-0.4892285547001264,-1.280464548715588,0.29799026300427184,0.8464439388434044,1.8268757403941518
D133,LATAM,Weekend,-1.2459053139023009,0.9643450532666361,-0.11220434639764161,-0.6823992456910014,-0.31160106449778296,-0.7271010203111637,0.4794954594727963,0.033616051582018636,1.216321504706116,-0.49467082683456143,-1.8331297216885103,-0.9568362819825036
D134,APAC,Weekday,0.37162723842252054,-1.4406117545045227,-0.7188311600310487,0.5633794778002414,-1.3382722319317013,0.8692324913324052,0.3661840813909129,-0.5542007510989467,-0.016065515223067577,-0.4704218449028641,-0.36843712240375126,-0.2996423214705203
D135,EU,Holiday,0.04414611379013667,-0.06412789255229367,-0.7168327462907881,-0.9520825464108866,2.087753875867464,-1.0727753189852463,-0.12778010858428157,1.2195672279294683,1.0115385984222858,-0.7003565651821633,2.022350214812056,1.7835390879821795
D136,NA,Weekday,-0.28966303501069657,-1.2085091319752235,0.6526603750002221,-0.1578188628345013,-0.26774985963637743,-0.7815346879674739,-0.5723501524115596,0.18649149963282474,0.9199051066686862,-2.040430805225032,-2.3454028516860186,0.9848927323284443
D137,NA,Weekend,-0.8190122097755925,0.7115487254484018,0.13097288850904118,1.2665814601431717,0.9297816581456787,-0.2528108437446846,-0.13710494628660158,0.34232713097316125,0.7649546719368623,-0.6015833108724788,-1.489312014918724,0.12568645503942533
D138,EU,Weekend,-0.02037004737263543,-0.132447139816137,-0.9722811929163262,0.627345187409498,-1.6980327283144887,-0.45872620980890966,1.3135668504086226,-1.082862672894437,0.43950275039278003,0.4752532093074283,0.45141576383748194,-1.6443590790092943
D139,APAC,Weekday,1.0332932006498465,0.16961374493791112,0.5188398103615328,0.33260862554320375,0.08805260040717657,1.245211534269243,1.462624497234012,-1.8260319053505565,-0.7472795795954629,-0.13747788188608637,-2.1349489759881672,1.4908056144766915
D140,EU,Weekday,-0.7423386736145445,0.5925435223167849,0.2484962914318327,-0.18491128339013319,-0.9734199085942251,-0.32849582421930773,0.12325821458226646,0.8160168639532195,-0.17032344961718704,-0.3609912358138461,-0.21331875272008585,1.333297624984438
D141,NA,Weekday,0.3239600545696803,-0.6375155242862943,-1.2224130054919642,-0.3744490918422948,-0.8745028806357661,-0.38391354723615523,1.3894873168661928,0.7248196930391316,0.2624808039747006,0.4380203179414897,1.753565624955557,-1.0993874220053672
D142,APAC,Weekday,,-0.1692147729168499,0.17513732730786377,0.10701899761756564,-0.28141920770491935,0.5749701865437462,-2.119790507650318,0.32254719792222125,0.7111698368608672,-0.9166031800473332,-0.9385664961265165,1.9366375320563496
D143,APAC,Weekday,-0.8584299327122947,-0.34133822406300135,-0.7342538360895889,-0.5740308319496319,-0.633181758474382,-2.0670348122876523,2.405097588154018,-0.6887619273973838,0.41196285999383253,,1.3749968372686203,0.7223091118664441
D144,NA,Weekday,1.1571411553271636,1.1936256458103518,0.8674761273783879,0.06544309512099006,0.9368561814001245,-1.552085484124511,0.9147557384012094,0.7275361597160279,0.33299466855872895,-1.2924716266203184,1.357299472132524,-0.6387223765297686
D145,EU,Weekday,0.6534904776800906,-1.8068763791250289,-0.1472771588943086,-0.6129661394650884,-0.7435029010353226,-0.6314846899692819,1.7958617308090008,-0.0049525180691776215,0.36744737677282113,2.1514477970578856,-1.3947851024538074,1.549329980963519
D146,NA,Weekend,-0.3399490760371879,-0.5966189247335122,-0.38006009061068424,-1.7722158533886796,-1.4971345881727847,-1.1007281154573243,-0.5315875737876626,0.7365210485526172,1.1056665493905076,-0.3406446281404132,0.39502824519844715,0.4580692859979911
D147,APAC,Weekend,-0.20274846267498933,0.25132742613234516,-0.5621521128268991,0.5761902882925583,-0.19985577249957992,0.0624745775367521,0.2766893466521339,0.16800650944161147,-0.6894627192298102,-1.3184426561799143,-0.04486306374703653,-0.541786408134903
D148,NA,Weekday,-0.5063372435312635,-0.08314085458694682,-0.6857412063363755,0.466358678904512,0.4175652374677893,-0.8746118879961597,0.38691905882039185,-0.9352766842463802,0.7376176584305427,0.634745677129621,0.006988899152642211,0.903769233544611
D149,NA,Weekday,1.0353876612481925,0.4589212381579702,-1.8077607189745102,0.14763281445712698,0.21550250905222273,0.8173626918353101,-0.9641633257222111,0.7153271480225029,0.3648244797083439,0.41822063008878213,-1.2199311958245467,-0.847202325130192
D150,APAC,Weekday,1.1386497813249326,0.8353176482311597,-0.07112697148552632,1.091432565341326,0.2734398835344748,-0.40363823746185373,-1.5599090322476399,1.0174050656380658,-0.13068638018893042,0.24145361509250693,-1.7782285616454079,-0.5320558656868444
D151,EU,Weekend,0.30081185131472843,-0.23950350483493854,-0.7262336507604662,-1.100282826013928,0.2106054408137817,-0.3624707912344227,-0.3340885806717738,-0.28751405099810673,-0.6419950778726691,-0.32754730776665153,-0.6102404013279387,0.02781617555785939
D152,EU,Weekend,-1.364017113770176,-1.090623893289562,0.024866844668355127,-0.1671601332292385,0.15141748813104786,1.989934602328594,0.7371590282922947,1.1161536048482728,0.409510200690387,-0.12150008735603486,-0.7933587060381145,-1.8469239822056298
D153,NA,Weekday,-1.4066289694351073,-2.3208037805778496,-1.1153662335615557,-1.5792269510088892,-0.9633424857978349,-0.025062640199537883,-0.4102575981192661,0.8714352888857714,0.888030148885151,1.0080769420876368,0.8463221158539611,0.2596823149404317
D154,APAC,Weekday,-0.5126843743173118,0.44347766453987125,-0.2502252249357307,-0.20325032964115283,0.40094363150270085,-1.0856291654687749,-1.6164617040035474,0.317749405445116,1.7565485176788844,1.1062713059949854,3.7210978113806847,-1.3917730373107315
D155,EU,Weekend,-0.6426116903876022,-2.281784271987957,-0.8554409901798816,1.8727464340471869,1.596493703858389,-1.008951491355901,-0.32123995775953507,-0.8171106298039156,-1.3343618164749813,-0.24323926985381208,-0.32708458806344154,0.091398445581155
D156,LATAM,Weekend,0.2579644191687715,0.6897966857447684,1.3594322112226853,-0.07935952091763389,-0.20840378153597938,0.006965568525691163,0.4390505828162734,-0.13100214414918376,-0.9801228598355164,-0.5159010943005079,0.7311403760029483,-1.019156716878795
D157,EU,Holiday,0.8037222971138787,-1.380550733229083,0.6029854956630784,0.5829349333038587,-0.21004651636231786,-0.024243384660396678,-0.23028187311117543,1.6630987952457883,-0.4348217419595033,-0.7230134981217854,0.37263671064539833,1.0968230140160171
D158,LATAM,Weekday,0.33123241960339733,-0.146096178344399,,-0.7518882843246373,-0.7721684540590403,-1.2252443909749653,1.1960657831630113,-2.187852657766147,-1.2752668946815893,0.24375307467773635,0.4031616358852762,1.7183655744011201
D159,APAC,Weekday,0.41999018648927955,-0.4894577998866853,1.3670057950036387,1.0535009438454224,1.145033107086187,1.0542953850497936,0.5037599586170157,-1.4372809791780246,-1.0433088177596654,1.9463538626429406,0.04176937623689147,-1.8188664367563996
D160,NA,Weekday,0.05255356054961718,0.9495039470361809,0.38801402052702666,0.011512946932771627,-2.2953143593914187,0.05687454418509804,-0.1379397035813651,1.6526965108334963,0.0005627994501379302,-0.055324650235375465,-0.43982442671115707,-0.12579810191854565
D161,APAC,Weekday,0.2643384462507961,-0.5103313749665789,-0.8777519548212952,-1.2289722464136164,0.11020765991733913,-0.35692135308640227,-0.32201270626966555,-1.5083813580650727,-0.8080499749532069,-1.8787484821739397,0.9336089545187322,1.1557017894340824
D162,EU,Weekend,0.3936027405927205,-0.12278577722525666,0.4494095585574531,-1.4792469842918734,-1.321692905667332,1.150372712291408,-1.0387726774384378,-0.06408835489212501,-0.676663546527807,-2.426452678943561,-0.6803906637218392,0.7997701659766702
D163,EU,Weekday,1.282116789709317,-2.5093537338424383,-1.5669504215481076,-0.5873624481332215,0.9692061968335193,1.1948764793655258,1.5575198718846557,1.6534797864527278,-0.433303967093086,-0.9920959789220429,0.9009453539847145,-0.2655160356454266
D164,EU,Weekday,0.017160230083748732,-0.36681783285676006,-0.40062285299363054,0.8920881951697793,-1.0131001558665487,-1.7440261669026045,-0.7076848436096619,0.08498714739662272,-0.3195532230134636,-0.157227941249502,-1.9908876581687212,-0.889574168614331
D165,EU,Weekend,1.0453012606897,-0.19214770179052623,-0.6980041591550117,1.0907629943589927,-0.5851081781233174,0.7171176616303143,0.182473429775368,0.37060012153319555,0.9954688711601397,2.199964463563342,1.2307540878167151,-0.8761035283628208
D166,NA,Weekday,-1.1382018541215415,-0.36050164655066075,-0.21057374259034192,0.6536415936205593,-0.008729164780311249,0.15802931009178156,-1.7311260684558363,-0.09096566945878966,0.4843158779181006,1.6499254988010263,0.7395238483829911,0.050376306344708265
D167,EU,Weekday,-1.2180442865812253,-0.050993188230653096,-0.03957071484799388,-0.18533126771083167,0.10960134309299956,0.4568577724657114,0.397129238141256,2.171250054464443,-1.020326884601558,-1.6090527223093862,0.3403288930184794,-1.2719593302729852
D168,EU,Weekday,-0.25752758940527287,-0.13173311696783474,-0.8577513596309555,0.7370824409558107,0.5878422201677552,0.08523249372509785,0.5493062117965254,0.8105516166732651,-0.3627197186003621,0.5364580664639406,0.08172191119124392,-0.05952264360658257
D169,NA,Weekday,-0.5199758322145849,1.6769006474857382,0.26700693986706353,-1.4728916122594342,0.4325005183935729,-2.600728582224411,0.2075679056508127,0.7021212026281158,1.3504129940000758,0.1450861872314718,-0.7618572477354733,1.8695995111558812
D170,NA,Holiday,0.9683559999760032,1.2246618133506126,-0.31433121405150577,0.5676454990471115,-1.817848791486093,0.41018645649003904,-2.160082040918631,-1.0883040394686243,-1.527071332779922,1.072519788747007,0.8516701917624913,-0.6511425280256042
D171,EU,Weekend,1.1652418989367297,0.011449848508367676,-2.043376950093551,-0.45452874468543175,-1.787677102075731,0.0037617135436093323,0.2906476464483127,-0.8055385852183102,0.7377667773506638,0.9799229743760595,-0.9601236629170113,0.49848683152391926
D172,APAC,Weekday,-0.16645321727535362,-0.34872242116596536,1.6121986835585382,-0.7703942516454185,-0.42261793996710706,,0.5040562687922419,0.7066092448278061,-1.0034778542790121,1.3022751137645454,1.7641422401468525,1.9456469338626714
D173,EU,Weekend,0.1054284912688983,-0.5677454097870347,-1.128645480464812,0.28720630998002694,-0.13339731910092525,-0.11742576411089606,-0.67928693775728,-2.2678730672897043,-0.3463236559212159,-0.23050626741669075,-0.42461610409553957,-1.4729765739814982
D174,APAC,Weekday,-0.33137196692243587,-0.20559935732005616,-1.1834224105042386,0.5881738407491607,-0.09020741825556651,0.08074666250219142,0.3411470916428484,,-0.13011311581489984,0.4792305460464853,0.7086485787629823,0.8416201416609826
D175,EU,Weekday,-0.23552402512080375,0.7187636562023083,1.0927118373316587,-1.4506286160697945,-0.45517825327327666,-0.07230389264738257,-0.044327379487277295,1.7489368320261995,1.1389758663041814,-0.17890850195149596,-0.15718446320404453,-1.4383042465085192
D176,APAC,Holiday,-1.025627122093023,1.3014347855351018,-1.762169640524679,0.5882939245441633,-0.7426599708912552,-0.34542871418493537,,1.792906580155556,0.3043583702386011,0.4742210037386242,0.9833608035532395,-2.2480762173328825
D177,APAC,Weekday,1.8389690705134774,-1.701887776841662,-0.746402457356482,0.6625656278280639,-1.2548168736138856,-1.7705994494561152,1.1420152667186665,-0.33605021208232533,,0.4677901287104877,-0.21138481304029644,1.6786535782564334
D178,LATAM,Weekday,-0.27284660048261405,2.0043781787418395,-0.9061166515359924,-1.0106425605475733,-0.6970386393108352,0.22470660510334511,-1.144989252531506,-0.7086229480293735,1.4333924033468708,0.17830917702532403,1.1516552519185328,0.3663094046952474
D179,NA,Weekday,-0.5872850376915254,-0.7674522447423555,0.1864844363255965,0.07228017078145704,-0.5187658919856354,-0.5554960522842963,1.4512591948224367,1.0448404143879264,0.30545843218140073,-0.3335803598443515,-0.4133913915510473,2.006991745912743
D180,APAC,Holiday,-0.5902427129806437,2.3121371743237047,-0.6516219698588651,-1.4797444365583767,2.0215722169207524,-0.10748774666864999,1.528278645316216,0.4442189173136032,-0.23524841199501065,0.9451404406925484,-0.28749291401822186,0.438046231108725
D181,APAC,Weekday,-0.13694707347366697,-1.754566660171797,0.3969534378676168,-0.5283533248109876,-0.14230940508967593,0.4111812237136637,,0.5382030517892472,0.5771910943816928,1.916769330870356,0.8178623189102727,0.33796211733295894
D182,LATAM,Holiday,-0.6482470098366773,-0.02653403365141247,-1.409359794490595,0.39828355666185455,-0.20578374066927127,-0.3719784056283648,0.005175245703026503,0.44007470312140956,0.24740103226026144,-1.1891829551617221,1.3046151195915165,0.01580809150948836
D183,NA,Holiday,,-0.011761511349635238,-0.9516404776459393,0.24325424375646887,-0.40991512321345586,-0.865323302104393,0.10145544728193086,0.7279581084132214,0.5822469997375764,0.1673515295391158,-0.6316693470972494,-0.3478697095619194
D184,APAC,Weekday,-0.157415514053694,-1.4380207016280808,0.7756152188080389,0.06485380639691728,-1.2903461884596639,1.457420001273105,1.8888946004899012,-1.3046854248791644,-0.20028507702262077,-0.8536300104395315,0.7346252236751533,-1.3864179923728872
D185,EU,Weekday,0.45982295201965956,,1.0697577441110386,-1.9041492378862774,-0.7878307273562428,-0.23342581308288904,0.9169623843880091,0.05873691882663098,0.7106019781546737,0.4194696680517722,-0.9175340275655021,-0.14568558032741716
D186,EU,Weekday,-0.42475883519015156,-0.34320642146476693,-0.9394609907807473,0.7147249073087815,0.2663983679985282,-1.9200631063981446,0.6936410660574008,-0.594227005473791,-1.5020599558226244,1.161935830905167,-0.05835998855553345,0.311932252933605
D187,EU,Weekend,-0.1735397210151766,-0.07554935091954725,-1.8276733561069676,0.7088378215552189,-0.768323909209056,-0.024676624262970563,-0.12317438112095824,-0.9982584159020889,-1.281232585819726,-0.19130850225026944,1.2215776060146808,-0.6910275039606326
D188,EU,Weekend,-0.6364452157734348,0.05353928932823221,-0.6139545201692538,1.2618563870912527,0.4192837393974995,2.4491359176884537,0.18116307367498974,2.170608322838339,-0.6141125371983357,0.19829662493612618,,-0.40733441620021893
D189,EU,Weekday,-0.33306375481992345,0.5874515505833648,1.3341990867951437,-0.27269009038898223,-1.4477807953888755,-0.012011753433064603,-0.17884003099146936,-0.492235799918273,0.8477522764719227,1.1229075653097083,,-0.7005205658583449
D190,NA,Weekend,-2.5717959509891073,-0.6178139605987609,0.8410892367315992,-0.9031595795506785,0.9153078154489477,0.6855654145246873,0.6320098969511705,0.6514258286542486,-0.055638360332789606,1.043002316427438,1.0830880382835646,0.3795682989991764
D191,NA,Weekday,-0.003095807892041456,1.3288999177108145,1.5287033808295811,-0.5908061763782615,0.8727151832286775,0.09904674009803803,2.3720073139397284,-0.2776516780228786,-0.5741567444983015,-0.8678731518807143,0.9545191581001614,-1.0048835672139116
D192,LATAM,Weekday,0.6874179232275331,-0.4650448941998292,1.3844683331444994,1.6117361845077782,1.1843598678936846,-1.8938857830310667,-1.403070730055343,-2.6402870441984025,2.6716250014416,-0.5456294437554742,-0.3633233573476321,0.09254170994578145
D193,EU,Weekday,0.6486595551952649,-0.2848651292441511,0.11131595792847546,0.036825452295975655,-1.252548148114953,1.8525848073391502,1.7760865136792598,0.07710871329001613,-0.0821975783319371,1.9255208912681803,2.4891808238738378,0.10575777199301345
D194,APAC,Weekday,0.6563023337903069,-0.35526485486095893,0.3886824263807003,-2.493358019008365,-2.1848489458527145,0.5088229469447114,-0.1297468074406013,0.45699011833532965,0.1402260203067741,0.6669076072697142,0.32098171627123107,-0.10581913851953073
D195,NA,Weekday,0.4878411348610537,-0.5935753062034197,1.4811742739069202,-0.9012449417613828,-0.324457159304477,0.9776742714675286,-0.2903010848668815,1.0371337999425405,1.5387826276217216,0.8669367948901737,-0.3564359304248545,1.9902626039319726
D196,NA,Weekday,0.5448811826805866,-0.8764030715908778,2.1041935443951263,0.2753230193183589,0.7109987764185697,0.9943133960241681,,0.995169700688394,-1.1465249077954207,-0.885763486926313,-0.2957755084686898,2.281141481469554
D197,EU,Weekday,0.7004929492710106,1.2651415577692022,-0.3320023402502046,0.6382116901550937,-2.0096547313780415,,0.5428114249754951,-0.45996229830977775,,-1.530327153485143,0.7448730696338084,1.4546913213859405
D198,EU,Weekday,-0.2688094621119948,1.703993493798727,-1.198612277788008,0.7242661488521972,0.40189921940710094,1.152791990881781,-1.4078632001211902,1.097546929057578,0.2069821041063447,-0.7741128759654841,-0.36860155545057555,-0.13299782265539437
D199,NA,Weekend,0.36746649873030546,-0.7733538059433893,-0.7881767824850433,0.162934167635093,0.03457842409264831,0.5694536815941399,0.9750995404381422,-1.7984270269365172,-0.034013465762180305,0.28962035703166117,0.0987594590055635,-1.0292229213592825
D200,LATAM,Weekday,0.7599426922384153,1.7627022807996622,-0.13499156810895907,-0.7585815841095566,0.811341786091587,0.05060669449718306,0.1483859642920937,0.25403021908725654,-0.43130624751789853,0.011298148152680402,-0.7022162958379591,-1.9522212766788796
D201,NA,Weekend,1.0658501206878912,0.3097246248368196,-0.05153714932428636,1.372945055498788,-0.13729869037432693,1.1454659420009168,0.8469681532220478,-0.27543688503140495,-1.2465129972097404,0.4937028915336069,0.24225724276945843,1.0325982364491373
D202,NA,Weekday,-1.5433256169045069,-0.11063441709888817,0.24867782423183935,0.35926754308686304,0.13242293098907734,0.3243386197433262,-2.3270869097793754,-0.3031086849677482,-0.6622250932098163,-1.5448012882929238,0.12513844193602308,-0.38400529219965174
D203,NA,Weekday,-1.1569550225582577,-1.3961870192869283,0.3332032327430517,-2.549057471734376,-0.08609248603530896,-1.120632378962581,0.14315877159568144,1.940847315976809,1.037541551948866,-0.051117004689199254,1.5277069157691694,1.9091378944607045
D204,EU,Weekday,1.0131640150613617,1.8820195282837076,0.23432436873708867,0.6594092603971674,-0.06502703444235577,-0.36394892330660517,0.045822583326187806,-0.7636554335307747,-0.07627854495761266,2.2536946475970083,0.7436828918287306,-0.16949718561680888
D205,APAC,Weekday,,1.4846075476028049,-1.0532301576556737,-0.6793648292256331,1.774905867753131,0.12415962380467804,0.21203938772383177,-0.5058500447166038,-1.0916425823716662,1.188312932001657,-0.7910885645433775,0.57384626044062
D206,EU,Weekday,1.9058928819112257,0.5701746318459507,-0.18667194259924902,0.6660078740551607,0.5934091951216218,-0.4348809830600168,0.29580585248537206,-1.1982765670100342,-1.7481072264790507,-0.5317999236045918,-1.7541589061379117,-0.6186195093687598
D207,NA,Weekday,-0.10461504781324382,0.20314502332528245,1.9021319399618797,-0.921393651346512,-0.45022477297974384,-0.45757965485485397,-1.0128090569659933,2.063121756515295,-0.7815357485335813,-0.235195143287975,-0.17597579529695326,2.4755736299051114
D208,NA,Weekday,-0.3112366184842971,-0.7786526204351929,1.2554961850383433,-0.6722530239810177,-2.143568330263582,1.148161905458511,,-1.458935271027957,-1.2678870578700943,-0.046131545464859876,-0.9975784634050033,-1.5623527375736794
D209,APAC,Weekday,-1.2360726113474536,1.8015779298081955,1.0767821342163946,-1.1110591071817946,-0.18303334425072745,0.07945629665519528,-0.3761700602706675,-0.06967437288093528,1.7529566747747511,-0.6870005962888733,-0.8263813832300365,-0.08842574394776398
D210,APAC,Weekend,-0.7323206996458849,-0.49805790521570403,-0.49762998095856326,-1.06709607843902,1.1880771731591055,-0.73067747526799,1.3018175840174189,-0.9238019959532209,-0.9913659885891588,0.19989190967870532,-0.3257720811212926,0.8102751868555804
D211,NA,Weekday,0.6354692095592116,2.319846384538702,-3.082128228842259,-1.127604314589461,-0.1029882994387834,-0.2775772943138172,-0.11392315740170039,2.599142150670333,,0.6395253761017763,-0.29501241673141587,-0.05081303973009727
D212,EU,Weekday,1.0562080335695505,-0.12014948655419586,0.7548915578383747,1.2731538033492118,1.172034932387891,-1.982437187651272,-0.7320448363942764,-1.4039951001939268,-0.8718453456176477,-0.2635114012949533,2.0776478241883676,-0.7297149919733545
D213,EU,Weekend,-0.3764611505985173,-0.2450606879782937,1.4748337531842899,-0.6485666017842049,0.39466951506687076,0.7749173511345298,0.5161701799638826,-2.16670178795578,-1.4273670888212135,0.6136400450740687,-1.9166819282517018,-0.3314611983641995
D214,EU,Weekend,,0.30498191968908656,-0.15716390794102478,-1.7158030065239018,-0.3745853122147602,-1.2154694537669557,-0.6955314569417144,1.168589008123826,0.1667210396532393,0.22443696575581312,1.457640125415406,-0.014773932776580666
D215,APAC,Weekend,1.225755660873931,0.284059357126225,0.15363584778243441,-0.4969695204252429,-0.978744394050479,-1.1837136343060977,-1.0789255938798719,0.4131005780689531,0.29727710056832185,-0.9817111022431164,1.137926330333779,-0.7740330385440796
D216,NA,Weekday,-0.5208227386005652,-1.5284979161866568,-0.9773051713173821,0.7742154371565856,,-0.7646494888023824,,-0.1827631184177071,-0.03621026487551104,0.963476937789711,0.35602566914340256,-0.45299402530878785
D217,EU,Weekday,-1.1925532734194704,1.2009245596806921,-2.5180289097114135,-0.7473776362808165,-1.8980962887471893,-0.7131637316825739,0.7502427632899188,-0.45548395210211623,-0.5490840628536536,-0.16503004019173598,1.885711525987257,1.2871147216272918
D218,EU,Weekday,0.11964559303560625,-0.7660504935445236,-0.5162662774362897,0.23635085514178103,-0.35272989330973853,-0.2330698182997014,-1.1698309147022,-1.4930880951598957,-1.2241345888134472,0.13485397512813224,-1.0433401297936105,2.4750130451652015
D219,LATAM,Weekday,0.46981970199287154,0.5726712919049038,0.9262164048927664,-1.1448562472890127,-1.27229086144075,-0.3099025100309922,0.5300945309331064,0.4948512380804011,1.6111103390246122,1.366626690917545,1.02176644411623,1.1164075767970423
D220,LATAM,Weekday,0.24752319936620756,0.8535176701718514,-0.2888569644817765,-0.42378270633376086,0.9607080313127107,-1.6586718505428004,1.4371404634289442,1.9080706942604577,-0.4560513384323631,0.8035743719348453,0.22151130471263328,-0.9355526103267959
D221,EU,Weekend,0.4340203869067037,0.60211560219627,1.0937138837424676,-0.2609299660041354,0.2170802929373111,-0.5401506759402872,1.095379979666021,-0.02202481916376501,0.9510801579194381,-0.6028025193044159,0.20184980960802865,-0.8285089957047351
D222,NA,Weekday,-0.6700959064966072,1.2024153457550786,-0.10569310759627525,-0.006620825361334613,0.81926816423792,-0.7382640642417436,2.0409881109881587,-0.7024911139032803,-0.31675040606183297,2.2791172877535217,-1.6550366246706207,1.8609768634769122
D223,APAC,Weekend,0.47133714888546924,0.5977265769025638,-0.983101348272543,0.2496389387988758,-1.2026553457174745,1.0815379304932393,-0.17795314486332686,-0.589599570899516,-0.42525523952187794,-0.09272814868185791,1.0458999603834964,0.42938290851213295
D224,NA,Weekday,-0.7144282246387917,-0.8243495913970678,-0.9860839300159273,0.8527042417626477,0.5344383214961664,-1.0721824847467218,-1.5928831143417155,-0.016608580392607222,-0.5406407304180917,0.5684224127552284,-0.08536550658263324,0.4101733346498022
D225,APAC,Weekday,0.845103562835513,1.082310457777086,-0.18815385480000205,0.7474090085448346,-0.5497967884713749,-1.189577296831772,0.24928976444060377,1.2289837367066028,1.4476039629382653,-0.045974609419766284,-1.715987636181045,0.33946836849900763
D226,EU,Weekday,-0.201876282724805,0.6376952112892125,1.0891716149754083,-0.4301686216666419,-0.7076905312408739,-0.3862617907663789,-0.6814035516308411,-0.9967344727754593,0.2165324377362803,-0.7389185523148711,-0.2866217257598004,-0.33808287706439394
D227,NA,Weekday,-0.6187594854592607,0.5981045292660329,-0.4732765832654921,-0.09488881762573595,0.7860884898434276,-0.15950009122412892,-1.4727574447585825,-0.49103754763994967,-0.492726540095126,0.6109348743344593,1.6404413979972081,0.17761550733694714
D228,EU,Weekend,-0.1551060075325104,1.4376377101852347,-0.7187585147423905,0.27511618890101547,0.45136220196782534,-0.07636706586274929,-0.21170920837062165,0.15108998659555273,,0.5428762983753056,-0.6197894504464206,0.26025974535731883
